상가업소번호,상호명,지점명,상권업종대분류코드,상권업종대분류명,상권업종중분류코드,상권업종중분류명,상권업종소분류코드,상권업종소분류명,표준산업분류코드,표준산업분류명,시도코드,시도명,시군구코드,시군구명,행정동코드,행정동명,법정동코드,법정동명,지번코드,대지구분코드,대지구분명,지번본번지,지번부번지,지번주소,도로명코드,도로명,건물본번지,건물부번지,건물관리번호,건물명,도로명주소,구우편번호,신우편번호,동정보,층정보,호정보,경도,위도
MA010120220800844128,호재퀴진커피,,I2,음식,I212,비알코올 ,I21201,카페,I56221,커피 전문점,51,강원특별자치도,51170,동해시,51170590,묵호동,5117012300,묵호진동,5.11701230010002E+018,1,대지,2,2,강원특별자치도 동해시 묵호진동 2-2,511703221030,강원특별자치도 동해시 일출로,151,,4217012300000020002022784,삼양비취타워,강원특별자치도 동해시 일출로 151,240816,25709,,2,,129.12075043571,37.556464694961
MA010120220800805539,용수골길카페,,I2,음식,I212,비알코올 ,I21201,카페,I56221,커피 전문점,51,강원특별자치도,51130,원주시,51130380,판부면,5113038022,판부면,5.11303802211706E+018,1,대지,1706,1,강원특별자치도 원주시 판부면 서곡리 1706-1,511304457247,강원특별자치도 원주시 판부면 백운산길,30,,4213038022117060001036728,,강원특별자치도 원주시 판부면 백운산길 30,220912,26402,,1,,127.9411526569,37.281229619533
MA010120220801050017,온카페,,I2,음식,I212,비알코올 ,I21201,카페,I56221,커피 전문점,51,강원특별자치도,51720,홍천군,51720250,홍천읍,5172025024,홍천읍,5.17202502410039E+018,1,대지,39,13,강원특별자치도 홍천군 홍천읍 갈마곡리 39-13,517204475155,강원특별자치도 홍천군 홍천읍 닭바위2길,47,,4272025024100390013000001,,강원특별자치도 홍천군 홍천읍 닭바위2길 47,250801,25129,,,,127.90296232416,37.696625072815
MA010120220801052715,딘,,I2,음식,I212,비알코올 ,I21201,카페,I56221,커피 전문점,51,강원특별자치도,51110,춘천시,51110330,신동면,5111033024,신동면,5.11103302410715E+018,1,대지,715,6,강원특별자치도 춘천시 신동면 증리 715-6,511103218006,강원특별자치도 춘천시 신동면 김유정로,1630,,4211033024200130001000001,,강원특별자치도 춘천시 신동면 김유정로 1630,200812,24412,,2,,127.72881905738,37.832915665835
MA010120220801049304,한빛커피&식사,,I2,음식,I212,비알코올 ,I21201,카페,I56111,한식 일반 음식점업,51,강원특별자치도,51130,원주시,51130600,우산동,5113011100,우산동,5.11301110010091E+018,1,대지,91,19,강원특별자치도 원주시 우산동 91-19,511304457286,강원특별자치도 원주시 북원로2475번길,10,11,4213011100100910019015515,,강원특별자치도 원주시 북원로2475번길 10-11,220952,26343,,1,,127.93935900293,37.366212942316
MA010120220801099447,커피구루,,I2,음식,I212,비알코올 ,I21201,카페,I56221,커피 전문점,51,강원특별자치도,51110,춘천시,51110650,석사동,5111012400,석사동,5.11101240010732E+018,1,대지,732,8,강원특별자치도 춘천시 석사동 732-8,511104454558,강원특별자치도 춘천시 우석로85번길,9,3,4211012400107320008014906,,강원특별자치도 춘천시 우석로85번길 9-3,200936,24320,,,,127.75435012511,37.86602156912
MA010120220801065992,더굿파트너,,I2,음식,I212,비알코올 ,I21201,카페,I56221,커피 전문점,51,강원특별자치도,51150,강릉시,51150340,강동면,5115034023,강동면,5.11503402310413E+018,1,대지,413,17,강원특별자치도 강릉시 강동면 안인리 413-17,511504460767,강원특별자치도 강릉시 강동면 원장봉길,67,17,4215034023104130017000001,,강원특별자치도 강릉시 강동면 원장봉길 67-17,210824,25620,,,,128.97261729127,37.734407450647
MA010120220801031860,차마실산,,I2,음식,I212,비알코올 ,I21201,카페,I56229,기타 비알코올 음료점업,51,강원특별자치도,51110,춘천시,51110250,신북읍,5111025023,신북읍,5.11102502310178E+018,1,대지,178,4,강원특별자치도 춘천시 신북읍 유포리 178-4,511104454210,강원특별자치도 춘천시 신북읍 맥국4길,34,,4211025023101780004044477,,강원특별자치도 춘천시 신북읍 맥국4길 34,200824,24203,,,,127.77892939521,37.95121707228
MA010120220800996971,다운글로우,,I2,음식,I212,비알코올 ,I21201,카페,I56221,커피 전문점,51,강원특별자치도,51130,원주시,51130660,무실동,5113011500,무실동,5.1130115001185E+018,1,대지,1850,4,강원특별자치도 원주시 무실동 1850-4,511304517922,강원특별자치도 원주시 능라동길,34,1,4213011500118500004000001,,강원특별자치도 원주시 능라동길 34-1,220150,26392,,1,,127.92913861428,37.333415805921
MA010120220800998968,오감행복쉐이크,,I2,음식,I212,비알코올 ,I21201,카페,I56229,기타 비알코올 음료점업,51,강원특별자치도,51150,강릉시,51150615,강남동,5115012200,유산동,5.11501220020076E+018,2,산,76,1,강원특별자치도 강릉시 유산동 산76-1,511503220013,강원특별자치도 강릉시 모산로,352,1,4215012200200760001007158,,강원특별자치도 강릉시 모산로 352-1,210220,25612,,1,,128.90147940692,37.739721344278
MA010120220801142949,에이치커피,,I2,음식,I212,비알코올 ,I21201,카페,I56221,커피 전문점,51,강원특별자치도,51230,삼척시,51230540,정라동,5123012500,정상동,5.12301250010448E+018,1,대지,448,7,강원특별자치도 삼척시 정상동 448-7,512303224030,강원특별자치도 삼척시 척주로,129,,4223012500104423007000001,하이든음악학원,강원특별자치도 삼척시 척주로 129,245946,25926,,,,129.17722781913,37.44198765716
MA010120220801147210,요거프레소삼척점,,I2,음식,I212,비알코올 ,I21201,카페,I56221,커피 전문점,51,강원특별자치도,51230,삼척시,51230530,교동,5123010600,교동,5.12301060010742E+018,1,대지,742,,강원특별자치도 삼척시 교동 742,512303224031,강원특별자치도 삼척시 청석로,67,,4223010600107420000000001,C프라자,강원특별자치도 삼척시 청석로 67,245080,25924,,,,129.1762767433,37.44836753067
MA010120220801206902,수카페,,I2,음식,I212,비알코올 ,I21201,카페,I56221,커피 전문점,51,강원특별자치도,51810,인제군,51810310,남면,5181031021,남면,5.18103102110349E+018,1,대지,349,3,강원특별자치도 인제군 남면 신남리 349-3,518104499106,강원특별자치도 인제군 남면 신남로58번길,9,2,4281031021003490003004339,,강원특별자치도 인제군 남면 신남로58번길 9-2,252815,24649,,1,,128.08075913449,37.967714468658
MA010120220801269221,고둔치솔가,,I2,음식,I212,비알코올 ,I21201,카페,I56221,커피 전문점,51,강원특별자치도,51130,원주시,51130650,행구동,5113011400,행구동,5.11301140010046E+018,1,대지,46,,강원특별자치도 원주시 행구동 46,511303219058,강원특별자치도 원주시 행구로,519,,4213011400100460000032604,,강원특별자치도 원주시 행구로 519,220160,26455,,,,128.01325877754,37.344375800425
MA010120220801232374,커피로움,,I2,음식,I212,비알코올 ,I21201,카페,I56221,커피 전문점,51,강원특별자치도,51150,강릉시,51150250,주문진읍,5115025022,주문진읍,5.1150250221012E+018,1,대지,120,23,강원특별자치도 강릉시 주문진읍 교항리 120-23,511503220020,강원특별자치도 강릉시 주문진읍 신리천로,26,,4215025022101200023033229,,강원특별자치도 강릉시 주문진읍 신리천로 26,210801,25419,,,,128.82755977324,37.885210113122
MA010120220801231992,은혜식당,,I2,음식,I212,비알코올 ,I21201,카페,I56221,커피 전문점,51,강원특별자치도,51110,춘천시,51110660,퇴계동,5111012300,퇴계동,5.11101230011111E+018,1,대지,1111,,강원특별자치도 춘천시 퇴계동 1111,511104454127,강원특별자치도 춘천시 남춘천새길,8,,4211012300111110000000001,,강원특별자치도 춘천시 남춘천새길 8,200966,24380,,1,,127.73435388375,37.860806240433
MA010120220801232678,로그엠,,I2,음식,I212,비알코올 ,I21201,카페,I56221,커피 전문점,51,강원특별자치도,51150,강릉시,51150550,교1동,5115011000,교동,5.11501100011048E+018,1,대지,1048,3,강원특별자치도 강릉시 교동 1048-3,511503220053,강원특별자치도 강릉시 화부산로,35,2,4215011000110480003009802,,강원특별자치도 강릉시 화부산로 35-2,210924,25501,,2,,128.8855779915,37.760195995629
